Bait,Protein,predicted_probability,FDR,n_peptides,n_background,mean_cv,background_flag_protein
ACTB,PDS5A,0.011700000000000006,1.0,27,1,2.2220889462647477,
ACTB,PDS5B,0.036499999999999984,1.0,14,0,2.6144413710589594,
ACTB,PDXDC1,0.5844000000000003,0.22127370616481545,15,5,1.6268029090111642,
ACTB,PDZD2,0.8267000000000003,0.058177442292965766,15,2,2.2769393255721826,
ACTB,PDZD8,0.5204999999999999,0.37986608982282655,6,0,2.1943628266164956,
ACTB,PEA15,0.6593000000000001,0.17521174340466383,4,0,2.135278417572568,
ACTB,PEAK1,0.7999999999999998,0.10669771567975161,49,17,1.7745520368052212,
ACTB,PEBP1,0.6614,0.17515208061205448,2,0,2.332578311992148,
ACTB,PEF1,0.5853999999999998,0.2206013653322906,4,4,0.4298846008039332,likely background
ACTB,PEG10,0.7727,0.14133740476851425,14,2,1.937954590463308,
ACTB,PELO,0.6461999999999998,0.18236617983251008,3,0,2.494788914853906,
ACTB,PELP1,0.0,1.0,4,0,3.279019166101948,
ACTB,PEPD,0.48229999999999995,0.4675940398041054,2,0,1.720607849587366,
ACTB,PES1,0.03229999999999999,1.0,10,1,2.412860160675224,
ACTB,PEX1,0.5688000000000003,0.24393538474670307,14,0,2.23430148032054,
ACTB,PEX11B,0.5202,0.37986608982282655,2,0,1.7859732918627382,
ACTB,PEX14,0.5024000000000001,0.402644246167925,5,0,2.0600567449740597,
ACTB,PEX19,0.4871999999999999,0.46002211732754383,3,0,2.1293167405931537,
ACTB,PEX5,0.7365999999999998,0.1583777868964574,24,1,1.94513226608455,
ACTB,PEX6,0.7682000000000001,0.14133740476851425,7,0,2.152369109956133,
ACTB,PFAS,0.6040000000000001,0.21219686438059931,23,16,1.1642885861816163,likely background
ACTB,PFDN2,0.9022,0.007868480725623583,5,0,2.061914748641873,
ACTB,PFDN5,0.9305999999999999,0.0036918138041733546,4,0,3.0496990859072275,
ACTB,PFDN6,0.8036999999999996,0.09973803286496785,4,0,2.588009649998594,
ACTB,PFKFB2,0.5945000000000001,0.21693929383347543,5,1,2.5132685362134537,
ACTB,PFKL,0.6105000000000002,0.20856477968331058,9,0,2.9089712712405906,
ACTB,PFKM,0.7134999999999995,0.1690749832626646,18,12,1.4385438672199002,likely background
ACTB,PFKP,0.7690999999999997,0.14133740476851425,17,12,1.1852784910571919,likely background
ACTB,PFN1,0.6002000000000001,0.21477214182005527,4,4,0.5599986078296926,likely background
ACTB,PFN2,0.005000000000000001,1.0,2,2,0.47572883863730153,likely background
ACTB,PGAM1,0.5286,0.37148084225060407,2,1,2.862974332197907,likely background
ACTB,PGAM5,0.5900999999999994,0.21776553974810056,8,4,1.7498472748612737,likely background
ACTB,PGD,0.7939,0.1221642938306263,8,2,3.0773819098042945,
ACTB,PGK1,0.6636000000000002,0.17515208061205448,11,7,1.369799232482902,likely background
ACTB,PGLS,0.29919999999999997,0.8162750796221033,7,5,1.0260653365401742,likely background
ACTB,PGP,0.49050000000000005,0.44800407348769705,4,0,2.5023750607861874,
ACTB,PGRMC1,0.7178999999999996,0.16659762575992942,2,1,1.9097595113681347,likely background
ACTB,PGRMC2,0.7702999999999998,0.14133740476851425,6,3,1.5721002740605694,likely background
ACTB,PHACTR2,0.8440000000000002,0.03432436051961966,9,0,2.5537812557432122,
ACTB,PHACTR4,0.8309000000000004,0.051228315286994994,18,0,2.1278540262516565,
ACTB,PHAF1,0.7354999999999998,0.15895430125654686,7,4,1.6686155195721353,likely background
ACTB,PHAX,0.008000000000000004,1.0,10,0,2.525159405041593,
ACTB,PHB1,0.7178999999999996,0.16659762575992942,14,8,1.4596169386015472,likely background
ACTB,PHB2,0.0,1.0,2,0,4.09275225863928,
ACTB,PHC1,0.0,1.0,2,0,4.349319863751102,
ACTB,PHC2,0.0,1.0,2,0,2.5128721415533937,
ACTB,PHC3,0.0002,1.0,5,0,2.4471804398566714,
ACTB,PHETA2,0.582,0.22472361011975572,6,1,1.7532221318322758,
ACTB,PHF12,0.03949999999999998,1.0,5,0,2.935474462669629,
ACTB,PHF14,0.0001,1.0,7,0,2.0238581166157417,
ACTB,PHF2,0.0,1.0,5,0,2.3389302212554592,
ACTB,PHF20L1,0.0,1.0,3,0,3.8873590716779636,
ACTB,PHF21A,0.0063000000000000035,1.0,12,0,2.3595333247814594,
ACTB,PHF23,0.004000000000000002,1.0,5,0,2.2586655299801683,
ACTB,PHF3,0.03249999999999999,1.0,34,0,2.4624125377237367,
ACTB,PHF8,0.014700000000000008,1.0,10,0,3.095632498855833,
ACTB,PHGDH,0.7139999999999997,0.16872165294809338,10,5,1.5903261484723203,likely background
ACTB,PHIP,0.5517,0.27765202724451826,19,1,2.9025542912639235,
ACTB,PHKA1,0.6949999999999997,0.17515208061205448,10,1,2.0342246747826582,
ACTB,PHKA2,0.7630999999999998,0.14133740476851425,15,4,2.2318013884782077,
ACTB,PHKB,0.5995999999999996,0.21537120428122583,10,3,1.8474512615823477,
ACTB,PHLDB1,0.6070000000000002,0.21012499753553757,26,5,2.04237254183155,
ACTB,PHLDB2,0.7151999999999997,0.16789441028822832,45,0,2.4470718445685433,
ACTB,PHRF1,0.0,1.0,6,0,2.6823877777904586,
ACTB,PI4K2A,0.5294000000000002,0.36877142477267344,2,0,2.9041650889035884,
ACTB,PI4K2B,0.5125,0.3881998961120422,2,0,1.365339153269736,
ACTB,PI4KA,0.6695,0.17515208061205448,32,3,2.0934937001417095,
ACTB,PI4KB,0.5415,0.33006827227204927,6,0,2.1816481048067136,
ACTB,PIAS1,0.0003,1.0,13,0,2.927391373325217,
ACTB,PIAS2,0.0,1.0,5,0,2.8265108812786957,
ACTB,PIAS3,0.0,1.0,3,0,3.170521256112433,
ACTB,PIAS4,0.0,1.0,7,0,2.761877699026692,
ACTB,PIBF1,0.7178999999999996,0.16659762575992942,26,0,2.710224799643254,
ACTB,PICALM,0.7477000000000001,0.15292342904702455,11,4,1.89203114545624,
ACTB,PIEZO1,0.0,1.0,3,0,3.3220414749623792,
ACTB,PIGK,0.06369999999999996,1.0,3,0,1.9935134760964137,
ACTB,PIGO,0.0,1.0,3,0,3.383800712049382,
ACTB,PIGR,0.9800999999999992,0.0003460207612456748,9,0,4.502932448069375,
ACTB,PIGS,0.5579000000000001,0.2620235773501954,2,0,2.5057273405436336,
ACTB,PIGU,0.5966,0.2169250403848385,5,0,2.4951504337928925,
ACTB,PIH1D1,0.7150000000000002,0.1679799346184196,8,2,1.895324610530156,
ACTB,PIK3C2A,0.7785000000000001,0.13936630088831883,48,21,1.6087093409283728,
ACTB,PIK3C2B,0.6636000000000002,0.17515208061205448,13,0,2.752274786721235,
ACTB,PIK3C3,0.6764000000000001,0.17515208061205448,21,7,1.8518375938791083,
ACTB,PIK3CA,0.6760999999999998,0.17515208061205448,15,1,2.427367760639994,
ACTB,PIK3CB,0.03929999999999998,1.0,2,0,2.6272789343139866,
ACTB,PIK3R2,0.6636000000000002,0.17515208061205448,5,0,3.613008095344977,
ACTB,PIK3R4,0.6074000000000002,0.2098560189995547,27,9,1.7377786583890569,
ACTB,PIKFYVE,0.6046,0.21177400275369906,27,1,2.2196463605952896,
ACTB,PINX1,0.012700000000000006,1.0,5,0,2.063714036947385,
ACTB,PIP,0.8187000000000002,0.07262935179842277,4,0,4.508043582771629,
ACTB,PIP4K2B,0.6612,0.17515208061205448,2,0,4.06347999271395,
ACTB,PIP5K1A,0.5923000000000003,0.21755712837809063,5,0,1.8830320980729707,
ACTB,PIR,0.0,1.0,2,0,3.2379057007007073,
ACTB,PITHD1,0.0,1.0,2,0,3.0915823895186816,
ACTB,PITPNB,0.48519999999999996,0.4632099813961013,6,3,2.4306869077088433,likely background
ACTB,PITPNM1,0.5738,0.23525547229489052,8,0,2.447447745856188,
ACTB,PITPNM3,0.6607,0.17515208061205448,2,0,4.056680328258319,
ACTB,PITRM1,0.5183000000000001,0.37986608982282655,8,0,2.6103566452166036,
ACTB,PITX1,0.0,1.0,3,0,2.7532943125416254,
ACTB,PJA2,0.6283999999999996,0.19681502334830306,8,0,3.18901492819303,
ACTB,PKM,0.7672999999999996,0.14133740476851425,31,26,0.8969408636142862,likely background
ACTB,PKMYT1,0.0,1.0,7,0,2.9696156910953375,
ACTB,PKN1,0.7867999999999998,0.13705651996025484,24,13,1.6537913327511051,likely background
ACTB,PKN2,0.7370999999999998,0.15826124765435487,34,22,1.3978445256121441,likely background
ACTB,PKN3,0.012200000000000006,1.0,27,1,2.014484845209052,
ACTB,PKP1,0.6636000000000002,0.17515208061205448,6,0,3.9901411371355926,
ACTB,PKP3,0.5716,0.23879781420765026,11,2,2.697438852729471,
ACTB,PKP4,0.7178999999999996,0.16659762575992942,19,2,2.413635226286818,
ACTB,PLA2G4A,0.6636000000000002,0.17515208061205448,14,6,1.5913580788207173,
ACTB,PLAA,0.7774999999999999,0.14006624018873917,31,19,1.4314190872613548,likely background
ACTB,PLCB3,0.5186999999999999,0.37986608982282655,18,1,2.5013541766886616,
ACTB,PLCE1,0.032199999999999986,1.0,4,0,3.886846468849071,
ACTB,PLCG1,0.49979999999999997,0.41063042556515145,3,0,2.5097274084203853,
ACTB,PLD1,0.49220000000000014,0.43551275151545493,6,0,3.374061737670512,
ACTB,PLD2,0.5327000000000001,0.3599387187616231,7,0,2.382740370151741,
ACTB,PLD3,0.45960000000000006,0.5215883900560708,6,4,1.5371202656552059,likely background
ACTB,PLEC,0.8816999999999999,0.011222222222222222,325,4,2.1774465631928557,
ACTB,PLEKHA1,0.4996999999999997,0.4107670149247076,2,0,1.8969732787007652,
ACTB,PLEKHA2,0.7784,0.13945384724790214,13,7,1.4306860820628597,likely background
ACTB,PLEKHA5,0.7405999999999999,0.15711145774248442,43,26,1.5452159900632925,likely background
ACTB,PLEKHA6,0.7051000000000001,0.17342669432918395,11,1,2.6475227618685437,
ACTB,PLEKHG2,0.7486999999999999,0.1523224043715847,19,2,1.766654167146646,
ACTB,PLEKHG3,0.9863999999999997,0.000274914089347079,25,0,2.100809242004786,
ACTB,PLEKHG4,0.6503999999999998,0.17945505456634117,2,0,2.9669849377190647,
ACTB,PLEKHO2,0.7191999999999996,0.16659762575992942,4,0,2.715629281035322,
ACTB,PLIN3,0.7707999999999996,0.14133740476851425,19,12,1.532905653227752,likely background
ACTB,PLK1,0.7375,0.15799162409682913,11,10,1.34867522695478,likely background
ACTB,PLK4,0.49559999999999976,0.422660318277356,3,0,2.485468651979191,
ACTB,PLOD1,0.5052,0.40160162270284955,9,2,2.6386641161977336,
ACTB,PLOD2,0.5314999999999999,0.36330867841435494,11,4,1.6464117345362013,
ACTB,PLPBP,0.0005,1.0,5,1,2.4664256751905156,
ACTB,PLPP6,0.5329,0.35955742376408545,2,0,3.3048841537472065,
ACTB,PLS3,0.7750999999999999,0.1411479852503443,26,18,1.2752015317527712,likely background
ACTB,PLTP,0.6636000000000002,0.17515208061205448,3,0,4.79583152331272,
ACTB,PLXNA1,0.5171999999999999,0.38036875969583683,3,0,2.321177477957095,
ACTB,PLXNB2,0.5343999999999999,0.3570558563727424,8,0,3.1422770326728626,
ACTB,PMF1,0.6581,0.17521174340466383,4,1,2.5084180113056522,
ACTB,PML,0.006700000000000003,1.0,12,0,2.4626498535889905,
ACTB,PMM2,0.0,1.0,4,1,2.5109564583167923,
ACTB,PMPCB,0.6039000000000001,0.21224204570646463,12,9,0.9732946016457901,likely background
ACTB,PMS1,0.5413000000000001,0.3312970628453338,31,9,1.609349922414604,
ACTB,PMS2,0.29419999999999996,0.8342743115794584,10,0,2.7113152592726824,
ACTB,PMVK,0.0,1.0,2,0,4.195518698064255,
ACTB,PNN,0.4816000000000002,0.46918385477945584,7,0,2.3084857730446386,
ACTB,PNP,0.7601,0.14133740476851425,6,0,2.782133247322349,
ACTB,PNPLA6,0.6636000000000002,0.17515208061205448,15,1,2.2050664621274696,
ACTB,PNPLA8,0.0,1.0,10,0,3.5081442645943293,
ACTB,PNPO,0.0,1.0,2,1,1.601828844645307,likely background
ACTB,PNPT1,0.0,1.0,7,0,3.2241432388284736,
ACTB,POC5,0.6716999999999999,0.17515208061205448,2,0,2.257418115952562,
ACTB,PODXL,0.5767,0.23165664297430288,2,0,2.1994048401787283,
ACTB,POF1B,0.6636000000000002,0.17515208061205448,6,0,3.442445349062814,
ACTB,POGK,0.0,1.0,5,0,2.5772949370660556,
ACTB,POGZ,0.010000000000000004,1.0,20,0,2.2417848050589018,
ACTB,POLA1,0.5227999999999999,0.37986608982282655,41,12,1.623265400062845,
ACTB,POLA2,0.47009999999999974,0.4872071966820492,9,3,1.698917793335133,
ACTB,POLD1,0.5755999999999999,0.23309051818106644,26,8,1.757508292301492,
ACTB,POLD2,0.48419999999999996,0.4648352224386192,7,1,2.1880903306648576,
ACTB,POLD3,0.008800000000000004,1.0,7,0,2.0226320605737604,
ACTB,POLDIP2,0.5754999999999998,0.233202682104536,5,1,1.7852560422595822,
ACTB,POLDIP3,0.010300000000000005,1.0,10,5,1.4137460655958243,likely background
ACTB,POLE,0.6614,0.17515208061205448,35,1,2.1305235411137136,
ACTB,POLG,0.0,1.0,5,0,4.091528627682642,
ACTB,POLK,0.0,1.0,5,0,3.0100292312813113,
ACTB,POLQ,0.0,1.0,4,0,3.60717273014375,
ACTB,POLR1A,0.523,0.37986608982282655,13,0,2.1159082141987624,
ACTB,POLR1B,0.5009,0.4086034727383285,10,0,2.819825762407423,
ACTB,POLR1C,0.5029999999999998,0.4019592984003197,2,0,3.130537425518048,
ACTB,POLR1F,0.03929999999999998,1.0,2,0,1.5796059173914465,
ACTB,POLR2A,0.49339999999999967,0.43547091559279716,30,6,2.326081078941932,
ACTB,POLR2B,0.6567999999999996,0.17521174340466383,34,15,1.5675017009748715,
ACTB,POLR2H,0.6614,0.17515208061205448,3,0,2.9155991353415707,
ACTB,POLR2I,0.4682,0.4922996111815352,2,2,0.8762557916322165,likely background
ACTB,POLR2M,0.7527000000000001,0.14714469965149143,8,1,1.828366329418527,
ACTB,POLR3A,0.5712999999999999,0.23915434534391306,16,2,2.1893997815667543,
ACTB,POLR3B,0.38690000000000013,0.5916141078228142,6,0,3.52372259592682,
ACTB,POLR3C,0.0,1.0,7,0,2.543826796792774,
ACTB,POLR3D,0.5031,0.4017896783266921,3,0,2.4597714963884196,
ACTB,POLR3E,0.7092,0.17164880314397998,5,0,2.2192143169243193,
ACTB,POLR3F,0.0002,1.0,7,0,1.8019274076788598,
ACTB,POLRMT,0.5971000000000003,0.21684514378335062,8,0,2.7286378826723854,
ACTB,POM121,0.008600000000000003,1.0,22,0,2.5340477533058974,
ACTB,POM121C,0.0002,1.0,8,0,2.8081739561197376,
ACTB,POMT1,0.0,1.0,3,0,2.3331579702759977,
ACTB,PON2,0.5416,0.3295626923243618,3,1,1.2621897666253805,
ACTB,POP1,0.040199999999999986,1.0,7,1,2.5222476692612785,
ACTB,POP4,0.0002,1.0,7,0,1.9542046207103003,
ACTB,POU2F1,0.0,1.0,3,0,3.185764698353051,
ACTB,PPA1,0.5610999999999999,0.25774349729238794,6,3,1.7450527433398708,likely background
ACTB,PPA2,0.33230000000000004,0.6867510902021439,5,3,0.988434826119956,likely background
ACTB,PPAN,0.4477,0.5454999581497629,5,0,2.3203204248334846,
ACTB,PPAT,0.5916999999999996,0.21755712837809063,7,2,2.067604716982536,
ACTB,PPFIA1,0.5999000000000001,0.2150002803790725,23,2,2.2518525425427054,
ACTB,PPFIBP1,0.6024000000000002,0.21330015919771975,32,13,1.7727997335868508,
ACTB,PPHLN1,0.0,1.0,2,0,1.762644993232445,
ACTB,PPIA,0.7332,0.16030767886018968,11,7,1.0798171570144335,likely background
ACTB,PPIB,0.5369,0.350018893683415,4,3,1.2674223862564225,likely background
ACTB,PPID,0.7792999999999999,0.13915801614763554,7,2,2.1322416060227516,
ACTB,PPIE,0.03639999999999998,1.0,7,0,2.9341279267744977,
ACTB,PPIH,0.565,0.251644633794875,2,1,1.147631171901588,likely background
ACTB,PPIL1,0.5033999999999998,0.40165718389217253,3,2,1.4146613788417894,likely background
ACTB,PPIL2,0.006200000000000003,1.0,17,0,2.3997977134845634,
ACTB,PPIL4,0.0002,1.0,9,0,2.081676185345524,
ACTB,PPIP5K1,0.6570999999999999,0.17521174340466383,8,0,3.3217018349319885,
ACTB,PPIP5K2,0.6646000000000001,0.17515208061205448,18,7,1.6732993126959779,
ACTB,PPL,0.7711000000000001,0.14133740476851425,77,11,1.639833065883601,
ACTB,PPM1G,0.012100000000000007,1.0,8,4,1.7385831788109156,likely background
ACTB,PPME1,0.7532000000000002,0.14647210015753254,10,6,1.3360823200519636,likely background
ACTB,PPOX,0.5186,0.37986608982282655,4,0,3.2848048622501183,
ACTB,PPP1CA,0.7491999999999998,0.15195690064965933,3,1,1.8216770191689857,
ACTB,PPP1CB,0.799,0.10900546448087431,10,6,1.3385127163179407,likely background
ACTB,PPP1CC,0.6036,0.21240946727374024,2,1,2.9847931384607636,likely background
ACTB,PPP1R10,0.5555000000000001,0.2674976037018675,18,0,2.1624088873844887,
ACTB,PPP1R12A,0.8243999999999998,0.06165530068195908,31,12,1.5187494042205947,
ACTB,PPP1R12B,0.6663999999999999,0.17515208061205448,3,0,3.2435719036740647,
ACTB,PPP1R12C,0.6034999999999997,0.21244096302269325,5,0,2.9554141014110344,
ACTB,PPP1R13L,0.8069999999999999,0.09252460100884809,35,23,1.3368425415851348,likely background
ACTB,PPP1R15B,0.8086000000000001,0.08928511212274491,15,5,1.9174281709215335,
ACTB,PPP1R18,0.8189999999999997,0.07204083598189348,11,0,1.857871780191787,
ACTB,PPP1R2,0.5939000000000001,0.21712167350721567,6,3,1.8150978593573412,likely background
ACTB,PPP1R21,0.0,1.0,2,0,4.795831523312719,
ACTB,PPP1R35,0.49250000000000005,0.43551275151545493,3,0,2.50803395720817,
ACTB,PPP1R8,0.032199999999999986,1.0,7,0,3.225447425946229,
ACTB,PPP1R9A,0.7631999999999997,0.14133740476851425,7,0,3.5050852169835953,
ACTB,PPP1R9B,0.9690999999999996,0.0006729475100942127,12,0,2.966564555156159,
ACTB,PPP2CA;PPP2CB,0.4874,0.46002211732754383,2,2,0.7297776080123185,likely background
ACTB,PPP2R1A,0.6288000000000004,0.19681502334830306,16,5,2.238119540716769,
ACTB,PPP2R2A,0.5181999999999998,0.379892526098605,15,12,0.9403237457670994,likely background
ACTB,PPP2R2D,0.0,1.0,2,0,3.726531947953738,
ACTB,PPP2R3A,0.5157000000000003,0.38215586124461987,5,0,3.3941774878424895,
ACTB,PPP2R5A,0.5207000000000002,0.37986608982282655,3,0,3.1731566705232956,
ACTB,PPP2R5C,0.5057999999999999,0.40110991916739597,4,0,2.4200288288284244,
ACTB,PPP2R5D,0.6716999999999999,0.17515208061205448,9,2,2.7351854776907167,
ACTB,PPP3CA,0.7706999999999998,0.14133740476851425,8,5,1.2430515747327116,likely background
ACTB,PPP4R1,0.8034999999999998,0.0998972900371336,15,0,2.4137060149707406,
ACTB,PPP4R2,0.0,1.0,2,0,2.2688021753790215,
ACTB,PPP4R3A,0.0002,1.0,16,0,2.4746312912866326,
ACTB,PPP4R3B,0.0,1.0,14,0,2.304115674700093,
ACTB,PPP5C,0.5076999999999997,0.39848177655939154,6,3,1.4720505740348726,likely background
ACTB,PPP6C,0.6032000000000002,0.21266768307299905,3,0,2.737401115374688,
ACTB,PPP6R1,0.5885000000000001,0.21828803530237692,9,0,1.693128579621145,
ACTB,PPP6R2,0.6658,0.17515208061205448,11,1,2.1201372415628468,
ACTB,PPP6R3,0.7073999999999999,0.17268038524288196,27,15,1.4804108202463557,likely background
ACTB,PPWD1,0.0,1.0,8,0,2.5581935444212878,
ACTB,PQBP1,0.007100000000000002,1.0,5,0,2.743075988043125,
ACTB,PRAF2,0.6933999999999996,0.17515208061205448,2,2,0.9423472472146295,likely background
ACTB,PRAG1,0.9016999999999998,0.007932203389830509,24,3,1.9272146513284991,
ACTB,PRC1,0.45009999999999983,0.544086169202065,13,1,2.2091228776312954,
ACTB,PRCC,0.008800000000000004,1.0,8,0,2.4215231683965457,
ACTB,PRDM11,0.0,1.0,2,0,3.0621556491486235,
ACTB,PRDM2,0.0,1.0,4,0,3.1439624588561617,
ACTB,PRDX1,0.7555000000000003,0.1433205292360222,18,13,1.0612883373805646,likely background
ACTB,PRDX2,0.7260999999999999,0.16659762575992942,8,5,1.347779188340287,likely background
ACTB,PRDX3,0.514,0.3856446891898596,5,4,0.631151030013725,likely background
ACTB,PRDX4,0.5746999999999998,0.23410289106134835,6,3,1.2897627881002431,likely background
ACTB,PRDX5,0.7493000000000003,0.15187920173627653,8,6,1.3866046671775982,likely background
ACTB,PRDX6,0.7261,0.16659762575992942,13,10,1.024006725499886,likely background
ACTB,PREB,0.49200000000000016,0.4356070356070356,2,0,2.148820875482156,
ACTB,PREP,0.5718000000000002,0.23833151818775863,9,3,2.1616304455060424,
ACTB,PRIM1,0.0,1.0,4,0,3.2651035810045705,
ACTB,PRIM2,0.5091,0.3968745190827947,16,5,2.0880781996411297,
ACTB,PRKAA1,0.7096000000000001,0.17164880314397998,9,3,2.35129929736803,
ACTB,PRKAB1,0.5061999999999999,0.400189991278316,2,0,2.4498707700516,
ACTB,PRKACA,0.0004,1.0,2,1,2.02428969398464,likely background
ACTB,PRKACB,0.5525999999999999,0.27517482290876805,5,2,1.975481209891576,
ACTB,PRKAG1,0.5700000000000001,0.24160221152744357,4,1,2.226290776427539,
ACTB,PRKAR1A,0.6563,0.17521174340466383,4,0,2.2947254345378645,
ACTB,PRKAR2A,0.6177000000000001,0.20416268450674313,9,5,1.3350830493398689,likely background
ACTB,PRKCA,0.5558000000000001,0.26680172396671237,7,1,1.7655579878011936,
ACTB,PRKCD,0.6634,0.17515208061205448,2,1,2.958789412313391,likely background
ACTB,PRKCI,0.05159999999999999,1.0,4,0,2.2508793261820434,
ACTB,PRKD3,0.7438999999999999,0.15646601454727865,10,0,2.221747842808694,
ACTB,PRKDC,0.7678999999999998,0.14133740476851425,147,57,1.6295108154033482,
ACTB,PRKRA,0.522,0.37986608982282655,3,0,3.2289478067821293,
ACTB,PRMT1,0.4923000000000002,0.43551275151545493,3,2,1.3753898758574288,likely background
ACTB,PRMT3,0.5357999999999998,0.35414946437989925,14,8,1.7263459753583308,likely background
ACTB,PRMT5,0.6959999999999998,0.17515208061205448,3,2,1.6808091490982193,likely background
ACTB,PRMT7,0.379,0.5945963293769514,4,0,2.5043298507358123,
ACTB,PRMT9,0.5068,0.3993083349891661,5,0,2.2905410085782067,
ACTB,PRORP,0.5325000000000001,0.3604740845568724,9,0,3.0231673249448265,
ACTB,PROSER2,0.8884999999999998,0.009800434696700258,2,0,3.778421289621659,
ACTB,PROSER3,0.03989999999999998,1.0,2,0,3.260312405473819,
ACTB,PRP4K,0.010000000000000004,1.0,14,0,2.5799290252194593,
ACTB,PRPF18,0.012900000000000007,1.0,7,1,2.012012995523552,
ACTB,PRPF19,0.5735999999999999,0.23570848648568857,9,5,2.1721414471886837,likely background
ACTB,PRPF3,0.011500000000000005,1.0,33,3,2.008033118837835,
ACTB,PRPF31,0.009900000000000006,1.0,8,0,1.679596908700131,
ACTB,PRPF38B,0.5168000000000001,0.3807027144804382,4,1,2.2012093728573254,
ACTB,PRPF4,0.6649000000000003,0.17515208061205448,11,0,2.362434585099335,
ACTB,PRPF40A,0.0005,1.0,19,0,2.2513043138258038,
ACTB,PRPF40B,0.0,1.0,2,0,2.7954905195416515,
ACTB,PRPF6,0.5556,0.2673828654564693,20,7,1.6509189072821602,
ACTB,PRPF8,0.7806000000000001,0.13915801614763554,82,35,1.706381758244242,
ACTB,PRPS2,0.6224,0.20172697996834235,5,0,1.8160049171370929,
ACTB,PRPSAP1,0.5195000000000001,0.37986608982282655,3,0,2.9318341231837155,
ACTB,PRPSAP2,0.6634,0.17515208061205448,3,0,3.7236754973713198,
ACTB,PRR11,0.9080000000000004,0.00718720152817574,7,2,1.5826470732535332,
ACTB,PRR12,0.5022999999999999,0.40277560612087215,17,1,2.5649314253142954,
ACTB,PRR14,0.0,1.0,16,0,3.243530083427916,
ACTB,PRR14L,0.012900000000000007,1.0,16,0,2.5299266133531626,
ACTB,PRR4,0.7422999999999997,0.15691318327974274,2,0,4.795831523312719,
ACTB,PRR5L,0.5095,0.3967085343416344,3,1,3.260280750151351,
ACTB,PRRC1,0.7169999999999997,0.1668186914467058,7,5,1.3927199626849018,likely background
ACTB,PRRC2A,0.7322,0.16080297203936647,52,23,1.8326788485844032,
ACTB,PRRC2B,0.7038999999999999,0.17418924774189248,50,24,1.8534603784249015,
ACTB,PRRC2C,0.7622,0.14133740476851425,55,24,1.537309268194267,
ACTB,PRSS21,0.4967999999999998,0.42133927012397415,3,2,1.5931145838457443,likely background
